id,contest_id,author,creation_time_seconds,relative_time_seconds,problem_name,problem_type,programming_language,verdict,test_set,passed_test_count,time_consumed_millis,memory_consumed_bytes
247490619,1928,xuxu998,1708438967,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,6963200
247486894,1928,Netzach999,1708437526,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,64102400
247485332,1928,shadow63,1708436922,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,155,9523200
247484529,1928,shadow63,1708436608,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9523200
247484369,1928,vjudge5,1708436548,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10035200
247483173,1928,AstralDivinity,1708436101,3001,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,819200
247482108,1928,AstralDivinity,1708435679,2579,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,7,1000,819200
247481804,1928,AstralDivinity,1708435560,2460,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
247481132,1928,AstralDivinity,1708435297,2197,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
247480382,1928,shadow63,1708434982,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9523200
247475410,1928,KXandVON,1708432796,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10444800
247469265,1928,tostada,1708429621,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,1638400
247468481,1928,tostada,1708429200,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,1638400
247458636,1928,GyoKuyou,1708423365,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,3993600
247448940,1928,Netzach999,1708418262,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,61,64102400
247440978,1928,Pari_na_kisu,1708413767,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,265,22732800
247439417,1928,ChayanG,1708413039,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,93,819200
247437854,1928,ChayanG,1708412242,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
247435422,1928,Pari_na_kisu,1708411005,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,233,22732800
247434009,1928,luogu_bot3,1708410269,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,483,1638400
247430430,1928,GyoKuyou,1708408302,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
247426442,1928,hggs_yscf,1708405600,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,452,3174400
247423094,1928,luogu_bot1,1708402969,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,1638400
247422645,1928,just_a_random_user,1708402543,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
247422255,1928,just_a_random_user,1708402196,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
247422184,1928,just_a_random_user,1708402129,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,819200
247417721,1928,sunshne,1708398686,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,451,3993600
247416740,1928,sunshne,1708397897,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,3,1000,3174400
247410903,1928,luogu_bot3,1708392217,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,108,1638400
247410675,1928,hzeerror999,1708391970,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,92,1638400
247409360,1928,crazyriver,1708390429,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
247409319,1928,crazyriver,1708390375,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,819200
247409070,1928,hzeerror999,1708390031,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,1638400
247381096,1928,xuxu998,1708366597,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,482,6963200
247379508,1928,xuxu998,1708365900,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,6963200
247214181,1928,Krish_M,1708350580,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,6246400
247204340,1928,Krish_M,1708346397,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,1,1000,125235200
247201698,1928,Krish_M,1708345124,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,1,1000,125235200
247199015,1928,hackercracker,1708343738,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
247198634,1928,feather_zzl,1708343550,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,483,10444800
247198557,1928,hackercracker,1708343505,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
247198549,1928,tostada,1708343501,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
247195916,1928,DemonicEmperor,1708342197,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,2457600
247194738,1928,DemonicEmperor,1708341555,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2457600
247193516,1928,DemonicEmperor,1708340886,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2457600
247173764,1928,shady1972,1708331026,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
247173666,1928,shady1972,1708330986,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
247173347,1928,shady1972,1708330835,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
247171941,1928,rohithkingofhell,1708330174,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,467,12595200
247170580,1928,ln001,1708329460,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,420,1638400
247169503,1928,luogu_bot2,1708328858,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
247169400,1928,ln001,1708328802,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,483,1638400
247155581,1928,Axial-Tilted,1708317977,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,125235200
247153536,1928,xiaozengX,1708316276,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,3993600
247127759,1928,mdmahabub55,1708279306,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,171,11878400
247126805,1928,_plagiarism_,1708278821,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,452,12390400
247126210,1928,_plagiarism_,1708278480,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13004800
247108223,1928,Empty_Dust,1708269838,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,1638400
246989232,1928,Yuics,1708257995,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
246988667,1928,sally_kafa,1708257625,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,1536000
246988456,1928,sally_kafa,1708257507,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,9,1000,1536000
246984204,1928,yhp_,1708255083,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,202,2457600
246984095,1928,yhp_,1708255018,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10035200
246982053,1928,axrav1saini,1708253825,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,4812800
246980502,1928,axrav1saini,1708252920,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
246974640,1928,LAMERT_T,1708249510,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,819200
246973606,1928,LAMERT_T,1708248889,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,6758400
246958089,1928,ayushsuman,1708244033,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,93,819200
246957521,1928,ayushsuman,1708243696,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,139,10444800
246957203,1928,1JayJo1,1708243506,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,452,16076800
246952290,1928,Shresth_Chomal_500,1708240612,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,467,11673600
246952246,1928,1JayJo1,1708240591,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,26828800
246951926,1928,Shresth_Chomal_500,1708240432,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,10547200
246949280,1928,1JayJo1,1708238977,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,26828800
246944340,1928,ksahay1108,1708235885,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,156,11776000
246943109,1928,ksahay1108,1708235054,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1126400
246941803,1928,luogu_bot2,1708234082,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,77,2150400
246941763,1928,qikala7777,1708234053,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,93,1638400
246941593,1928,luogu_bot4,1708233897,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,3,1000,2150400
246941584,1928,qikala7777,1708233889,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,1638400
246941540,1928,luogu_bot2,1708233844,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,3,1000,2150400
246935135,1928,sujalagrawal,1708227277,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,12595200
246934271,1928,Yuics,1708226444,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
246934228,1928,bkifhr10,1708226408,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
246932754,1928,chauhanrudra0510,1708224915,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,78,819200
246932364,1928,chauhanrudra0510,1708224494,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
246929223,1928,lilab,1708220935,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,124,11264000
246929161,1928,lilab,1708220862,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,20377600
246919777,1928,arnav03op,1708207163,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,483,13926400
246858337,1928,bkifhr6,1708183362,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,139,11264000
246851022,1928,nitinpathak__03,1708182463,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,498,13824000
246819124,1928,mdmahabub55,1708179837,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11878400
246815878,1928,sujalagrawal,1708178151,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13004800
246815635,1928,mdmahabub55,1708178042,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
246815150,1928,mdmahabub55,1708177790,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
246814377,1928,luogu_bot2,1708177419,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,217,819200
246813982,1928,ifbluerain,1708177222,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,202,819200
246813473,1928,ifbluerain,1708176977,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,202,819200
246812002,1928,ifbluerain,1708176314,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
246810846,1928,garvitsharma0101,1708175748,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
246809605,1928,Relax_3,1708175117,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,156,11776000
246797255,1928,__al_amin__,1708170188,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,62,8806400
246793364,1928,BenevolentPista,1708168197,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,8192000
246793309,1928,BenevolentPista,1708168168,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,102400
246790789,1928,BenevolentPista,1708166826,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,102400
246783386,1928,pavT1024_theGP29,1708162937,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
246782521,1928,pavT1024_theGP29,1708162477,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,819200
246779517,1928,pavT1024_theGP29,1708160972,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
246779274,1928,pavT1024_theGP29,1708160850,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
246770729,1928,_tunaaa,1708156636,3976,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,186,1638400
246770323,1928,_tunaaa,1708156419,3759,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
246761896,1928,mtshasta,1708152111,1911,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,7372800
246761549,1928,hyyyt,1708151912,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,171,13926400
246761289,1928,mtshasta,1708151780,1580,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,6553600
246759794,1928,KunalC23,1708151042,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,482,2355200
246752101,1928,luan693123,1708145377,2147483647,Equalize,PROGRAMMING,MS C++ 2017,OK,TESTS,10,233,1638400
246751584,1928,Emran,1708144900,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,10240000
246751017,1928,Emran,1708144377,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,0,1000,102400
246750715,1928,Emran,1708144045,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8704000
246750220,1928,luan693123,1708143538,2147483647,Equalize,PROGRAMMING,MS C++ 2017,TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
246746958,1928,Uniquecoder2023,1708141265,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9625600
246746716,1928,_GGbond_,1708140994,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,187,1638400
246745629,1928,_GGbond_,1708139855,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,16076800
246745413,1928,_GGbond_,1708139623,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
246741916,1928,ac2023,1708135136,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,467,10444800
246741891,1928,ac2023,1708135111,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,467,10444800
246741866,1928,ac2023,1708135075,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,452,10444800
246740423,1928,liangzhehao,1708132791,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,436,819200
246739449,1928,JJJD,1708131096,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,31,819200
246727450,1928,ladderwarrior,1708116682,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,7680000
246727029,1928,ladderwarrior,1708116362,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8499200
246725670,1928,mohitshubham123,1708115326,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,8704000
246724773,1928,mohitshubham123,1708114657,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,11980800
246723571,1928,nitinpathak__03,1708113827,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,467,13926400
246718976,1928,aikshitgarg,1708110875,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,451,10752000
246716306,1928,aikshitgarg,1708109469,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9728000
246714448,1928,crystal_13,1708108518,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,124,15462400
246714049,1928,crystal_13,1708108319,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,15462400
246711760,1928,kriish26,1708107357,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
246702100,1928,princekumar_0018,1708103568,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,8192000
246701823,1928,princekumar_0018,1708103479,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
246697873,1928,aayushnagrale648,1708102030,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,155852800
246692762,1928,hyyyt,1708100236,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2150400
246689223,1928,Suzukie,1708099099,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,452,2048000
246685994,1928,Frotmo,1708098088,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,93,1638400
246685640,1928,Frotmo,1708097974,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,0,1000,1638400
246682648,1928,hyyyt,1708096757,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
246680782,1928,Alinur_Zh,1708095905,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
246678344,1928,Alinur_Zh,1708094875,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,819200
246672273,1928,debabratachandra04,1708092382,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,483,12595200
246669706,1928,zhichenlin,1708091264,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,436,1638400
246667320,1928,Starry-Night,1708090318,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,436,2048000
246660205,1928,darkEye,1708087082,6902,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,13926400
246660088,1928,darkEye,1708087022,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,108,13926400
246656623,1928,garvitsharma0101,1708085204,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,1638400
246656047,1928,garvitsharma0101,1708084891,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
246647723,1928,Che-tan,1708079619,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,10342400
246646771,1928,Che-tan,1708078982,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
246645362,1928,luogu_bot4,1708078029,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,78,1638400
246643318,1928,Che-tan,1708076735,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
246639243,1928,HimiJendrix,1708074058,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,10240000
246635359,1928,MrSharpedge,1708071662,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,39526400
246635177,1928,MrSharpedge,1708071544,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,45465600
246634499,1928,luogu_bot2,1708071097,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,31,2150400
246631305,1928,AmirHJ,1708068939,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,819200
246631021,1928,AmirHJ,1708068726,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,819200
246629368,1928,luogu_bot3,1708067652,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,819200
246626854,1928,apu1234,1708066022,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,1638400
246626509,1928,apu1234,1708065810,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,1638400
246626354,1928,pradyumnkangule,1708065722,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,389,819200
246625678,1928,pradyumnkangule,1708065280,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
246625565,1928,vovanthinhv225,1708065208,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,139,8704000
246621258,1928,luogu_bot4,1708062179,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,420,819200
246619947,1928,vovanthinhv225,1708061207,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,0,1000,0
246618616,1928,HimiJendrix,1708060223,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,10342400
246616345,1928,PlumEvo,1708058302,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,8704000
246613734,1928,Irhamul_Islam_Pranjal,1708055863,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,155,10240000
246612709,1928,PlumEvo,1708054964,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,8704000
246611547,1928,SHEEPXXX,1708053849,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,46,1638400
246604307,1928,bkifhr6,1708044933,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,436,819200
246601623,1928,devanshag,1708040179,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
246599011,1928,taemie,1708036343,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
246598625,1928,taemie,1708035832,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,77,6963200
246593051,1928,IV_ACKERMAN,1708030555,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,109,12595200
246592319,1928,IV_ACKERMAN,1708029944,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,12595200
246592007,1928,p_safronov,1708029691,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,93,9216000
246590107,1928,divay958,1708028281,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,77,819200
246589470,1928,divay958,1708027842,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
246589155,1928,matthewrintel5,1708027640,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,62,2457600
246589148,1928,divay958,1708027635,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7372800
246589126,1928,matthewrintel5,1708027624,2147483647,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,10,46,2457600
246555364,1928,NenRinCake,1708013623,2147483647,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,10,436,819200
